ANO_ELEICAO,SG_UF,DS_CARGO,NM_CANDIDATO,NM_URNA_CANDIDATO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,TP_AGREMIACAO,SG_PARTIDO,NM_COLIGACAO,DS_NACIONALIDADE,SG_UF_NASCIMENTO,DT_NASCIMENTO,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA,DS_SIT_TOT_TURNO,ST_REELEICAO,DS_SITUACAO_CANDIDATO_PLEITO
2018,SP,DEPUTADO FEDERAL,NATALIA DA GRAÇA VAZ,NATALIA DA GRAÇA,APTO,DEFERIDO,PARTIDO ISOLADO,PRP,PARTIDO ISOLADO,BRASILEIRA NATA,SP,25/12/1957,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PRETA,2500000,NÃO ELEITO,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,REGINALDO LAZARO DE OLIVEIRA LOPES,REGINALDO LOPES,APTO,DEFERIDO,COLIGAÇÃO,PT,JUNTOS COM O POVO,BRASILEIRA NATA,MG,02/04/1973,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,ELEITO,S,DEFERIDO
2018,SC,DEPUTADO FEDERAL,JONAS ORBEN,JONAS ORBEN,APTO,DEFERIDO,PARTIDO ISOLADO,PSTU,PARTIDO ISOLADO,BRASILEIRA NATA,SC,09/08/1985,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,MARIA DA CONCEIÇÃO DE JESUS MOREIRA,CONCEIÇÃO MOREIRA,APTO,DEFERIDO,COLIGAÇÃO,PSDB,PSDB-PSD-DEM-PP,BRASILEIRA NATA,BA,11/12/1963,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,FLAVIA DOS SANTOS DIAS,FLAVIA DIAS,APTO,DEFERIDO,COLIGAÇÃO,PTB,"Coligação PSB, PTB, PPS, PSC",BRASILEIRA NATA,SP,10/02/1987,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,BA,DEPUTADO FEDERAL,VALDENIR BRITO GUIMARÃES,DENINHO GUIMARÃES,APTO,DEFERIDO,COLIGAÇÃO,DEM,UNIDOS PARA MUDAR A BAHIA,BRASILEIRA NATA,BA,03/02/1977,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,SEBASTIÃO JOSE DOS SANTOS,TIÃO LIXEIRO,APTO,DEFERIDO,PARTIDO ISOLADO,DC,PARTIDO ISOLADO,BRASILEIRA NATA,BA,01/10/1965,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,CE,DEPUTADO FEDERAL,ANTONIO MARCOS JANUARIO DE SOUZA,MARQUIM DO POVÃO,APTO,DEFERIDO,COLIGAÇÃO,PSD,MDB/PHS/AVANTE/SD/PSD/PSC/PODEMOS/PRB,BRASILEIRA NATA,CE,20/09/1974,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,PE,DEPUTADO FEDERAL,SEVERINO DE SOUZA SILVA,NINHO,APTO,DEFERIDO,COLIGAÇÃO,PSB,FRENTE POPULAR DE PERNAMBUCO PARA DEPUTADO FEDERAL,BRASILEIRA NATA,PE,14/03/1952,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,MAURICIO ONOFRE GONÇALVES CORREA,DR. MAURICIO CORREA,APTO,DEFERIDO,PARTIDO ISOLADO,PTC,PARTIDO ISOLADO,BRASILEIRA NATA,SP,25/09/1972,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,AP,DEPUTADO FEDERAL,ESTEFANY CAROLINE MONTEIRO DUARTE,ESTEFANY MONTEIRO,APTO,DEFERIDO,COLIGAÇÃO,PR,O AMAPÁ QUE QUEREMOS,BRASILEIRA NATA,AP,09/12/1995,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,MARCOS JUNIOR DE OLIVEIRA SILVA,MARCOS DA SAÚDE DE MG,APTO,DEFERIDO,COLIGAÇÃO,PRTB,MINAS À FRENTE,BRASILEIRA NATA,MG,29/09/1980,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,AC,DEPUTADO FEDERAL,BERENICE NASCIMENTO DE SOUZA,BERENICE,APTO,DEFERIDO,COLIGAÇÃO,PSL,Muda Acre de Verdade,BRASILEIRA NATA,AC,07/07/1988,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,PR,DEPUTADO FEDERAL,ANTONIO CAETANO,CAETANO,APTO,DEFERIDO,COLIGAÇÃO,PSOL,PSOL-PCB,BRASILEIRA NATA,SP,22/09/1958,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RS,DEPUTADO FEDERAL,ERACILDO GUILHERME LINCK,LINCK DA AUTO ESCOLA,APTO,DEFERIDO,PARTIDO ISOLADO,MDB,PARTIDO ISOLADO,BRASILEIRA NATA,RS,21/05/1954,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,AP,DEPUTADO FEDERAL,LEIDINALDO LUIZ GAMA DE PAULA,LEIDINALDO GAMA,APTO,DEFERIDO,COLIGAÇÃO,SOLIDARIEDADE,JUNTOS PODEMOS,BRASILEIRA NATA,AP,10/08/1978,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,PR,DEPUTADO FEDERAL,JOÃO GUILHERME RIBAS MARTINS,JOÃO GUILHERME,APTO,DEFERIDO,PARTIDO ISOLADO,PV,PARTIDO ISOLADO,BRASILEIRA NATA,PR,24/06/1953,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,JORGE FERREIRA LIMA,PEBA,APTO,DEFERIDO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ISOLADO,BRASILEIRA NATA,AL,13/06/1942,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,PA,DEPUTADO FEDERAL,BETTY DAVIS DA SILVA LIMA,BETTY DAVIS,APTO,DEFERIDO,COLIGAÇÃO,PATRIOTA,Pará Renova,BRASILEIRA NATA,PA,10/04/1949,FEMININO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,CE,DEPUTADO FEDERAL,JOAO OGENILSON MACEDO LEITE,NILSON MACEDO,APTO,DEFERIDO,COLIGAÇÃO,PMN,EM DEFESA DO CEARÁ,BRASILEIRA NATA,CE,29/11/1983,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,CE,DEPUTADO FEDERAL,AUZELITA CRESCÊNCIO GRANJEIRO,AUZELITA GRANJEIRO,APTO,DEFERIDO,PARTIDO ISOLADO,REDE,PARTIDO ISOLADO,BRASILEIRA NATA,RN,10/07/1958,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,LUIZ FERNANDO BRASILIENSE,TANDÃO,APTO,DEFERIDO,PARTIDO ISOLADO,PPL,PARTIDO ISOLADO,BRASILEIRA NATA,SP,03/08/1966,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,WELLINGTON NOGUEIRA SANTOS JUNIOR,WELLINGTON NOGUEIRA,APTO,DEFERIDO,COLIGAÇÃO,REDE,Coligação Mobilização Sustentável por São Paulo,BRASILEIRA NATA,SP,22/11/1960,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RS,DEPUTADO FEDERAL,JORGE DILSON RIGOLI,JORGE RIGOLI,APTO,DEFERIDO,COLIGAÇÃO,PSOL,Independência e Luta para Mudar o Rio Grande,BRASILEIRA NATA,RS,12/10/1954,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,RICARDO ALVES DE MOURA,RICARDO MOURA,APTO,DEFERIDO,PARTIDO ISOLADO,PRP,PARTIDO ISOLADO,BRASILEIRA NATA,SP,30/09/1980,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,ALAN SOUSA BOMFIM,SARGENTO ALAN,APTO,DEFERIDO,PARTIDO ISOLADO,AVANTE,PARTIDO ISOLADO,BRASILEIRA NATA,SP,15/12/1978,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,ANDREIA CAMPOS SALES MARTINS,ANDREA CAMPOS SALES,APTO,DEFERIDO,PARTIDO ISOLADO,PV,PARTIDO ISOLADO,BRASILEIRA NATA,SP,18/05/1974,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,SILAS CARLOS DE OLIVERIA,SILAS CARLOS,APTO,DEFERIDO,PARTIDO ISOLADO,PDT,PARTIDO ISOLADO,BRASILEIRA NATA,SP,07/08/1971,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,RONALDO DORNELAS,RONALDO BOMBRASIL,APTO,DEFERIDO,PARTIDO ISOLADO,PODE,PARTIDO ISOLADO,BRASILEIRA NATA,MG,04/04/1962,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,PB,DEPUTADO FEDERAL,LUIZ BATISTA DE OLIVEIRA,LUIZINHO DO PEIXE,APTO,DEFERIDO,COLIGAÇÃO,PATRIOTA,PORQUE O POVO QUER I,BRASILEIRA NATA,RN,13/05/1962,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,PE,DEPUTADO FEDERAL,MICHELLE FRANCIS ALBUQUERQUE LIMA DE ANDRADE,MICHELLE FRANCIS,APTO,DEFERIDO,PARTIDO ISOLADO,REDE,PARTIDO ISOLADO,BRASILEIRA NATA,PE,13/07/1978,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,PB,DEPUTADO FEDERAL,RUI DA SILVA NOBREGA,CABO RUI,APTO,DEFERIDO,COLIGAÇÃO,PSL,FORÇA DA ESPERANÇA III,BRASILEIRA NATA,PB,09/11/1982,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,RS,DEPUTADO FEDERAL,RENATO FRANCISCO TOIGO,RENATO TOIGO,APTO,DEFERIDO,COLIGAÇÃO,PSL,ENDIREITA RIO GRANDE,BRASILEIRA NATA,RS,17/05/1951,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,SONIA CRISTINA NEVES,SONIA NEVES,APTO,DEFERIDO,PARTIDO ISOLADO,PRTB,PARTIDO ISOLADO,BRASILEIRA NATA,SP,02/12/1963,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,AM,DEPUTADO FEDERAL,RAFAEL OLIVEIRA GALVAO,RAFAEL GALVÃO,INAPTO,INDEFERIDO,COLIGAÇÃO,PDT,EU VOTO NO AMAZONAS I,BRASILEIRA NATA,RJ,29/04/1975,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,2500000,NÃO ELEITO,N,INDEFERIDO
2018,RJ,DEPUTADO FEDERAL,CLARISSA GAROTINHO BARROS ASSED MATHEUS DE OLIVEIRA,CLARISSA GARONTINHO,APTO,DEFERIDO,COLIGAÇÃO,PROS,POR UM RIO FELIZ,BRASILEIRA NATA,RJ,02/07/1982,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,ELEITO,S,DEFERIDO
2018,SP,DEPUTADO FEDERAL,PAULO GUILHERME FRANZIN,PAULINHO VALENÇA,APTO,DEFERIDO,PARTIDO ISOLADO,PRB,PARTIDO ISOLADO,BRASILEIRA NATA,SP,31/01/1989,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,JERRI ANDRADE PIRES,JERRI ANDRADE PIRES,APTO,DEFERIDO,PARTIDO ISOLADO,NOVO,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,01/09/1965,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,BA,DEPUTADO FEDERAL,CLAUDIA OLIVEIRA DE JESUS,CLAUDIA OLIVEIRA,APTO,DEFERIDO,COLIGAÇÃO,PROS,FRENTE DO TRABALHO POR TODOS OS BAIANOS,BRASILEIRA NATA,BA,21/03/1967,FEMININO,SUPERIOR COMPLETO,CASADO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,AM,DEPUTADO FEDERAL,MOISES DA SILVA NERIS,MOISES NERIS,INAPTO,INDEFERIDO,COLIGAÇÃO,AVANTE,EU VOTO NO AMAZONAS II,BRASILEIRA NATA,AM,19/05/1980,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,INDEFERIDO
2018,RJ,DEPUTADO FEDERAL,VERA MARLENE CRUZ,VERA CRUZ,APTO,DEFERIDO,COLIGAÇÃO,DC,Rio Sustentável,BRASILEIRA NATA,RJ,01/07/1965,FEMININO,SUPERIOR COMPLETO,CASADO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,FERNANDO ANTONIO DA SILVA,FERNANDAO FERROVIARIO,APTO,DEFERIDO,COLIGAÇÃO,PSC,POR UM RIO FELIZ,BRASILEIRA NATA,RJ,03/08/1962,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,IVAN ALVES CANELLAS,IVAN CANELLAS,APTO,DEFERIDO,COLIGAÇÃO,PC do B,FRENTE POPULAR,BRASILEIRA NATA,RJ,07/10/1960,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,ANA PAULA RETUCI,ANA PAULA RETUCI,APTO,DEFERIDO,PARTIDO ISOLADO,MDB,PARTIDO ISOLADO,BRASILEIRA NATA,SP,29/10/1984,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,ANDRÉ MARTINS MACHADO,ANDRÉ FALCON,APTO,DEFERIDO,PARTIDO ISOLADO,PV,PARTIDO ISOLADO,BRASILEIRA NATA,BA,29/03/1957,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,ROBERTO RODRIGUES RIBEIRO,PROFESSOR ROBERTINHO,APTO,DEFERIDO,COLIGAÇÃO,PODE,UNIDOS POR SÃO PAULO,BRASILEIRA NATA,PR,02/12/1957,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,MILTON ALVES DE ASSUNCAO,PROF. MILTON ASSUNÇÃO,APTO,DEFERIDO,PARTIDO ISOLADO,PSL,PARTIDO ISOLADO,BRASILEIRA NATA,MG,07/11/1961,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,FERNANDO POSSE CAPARROZ,FERNANDO CAPARROZ,APTO,DEFERIDO,PARTIDO ISOLADO,PRP,PARTIDO ISOLADO,BRASILEIRA NATA,SP,03/12/1967,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,PR,DEPUTADO FEDERAL,JACKSON CABANAS FERREIRA FILHO,JACKSON CABANAS,APTO,DEFERIDO,COLIGAÇÃO,PODE,MUDA PARANÁ,BRASILEIRA NATA,PR,08/11/1996,MASCULINO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,RS,DEPUTADO FEDERAL,VILMA CIDADE DA SILVA,DRA VILMA CIDADE,APTO,DEFERIDO,COLIGAÇÃO,PSL,ENDIREITA RIO GRANDE,BRASILEIRA NATA,RS,20/05/1960,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,ANGELA MARIA DE PAIVA SILVA,TUTI,APTO,DEFERIDO,COLIGAÇÃO,PRTB,MINAS À FRENTE,BRASILEIRA NATA,MG,04/10/1963,FEMININO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),AMARELA,2500000,NÃO ELEITO,N,DEFERIDO
2018,DF,DEPUTADO FEDERAL,CLAUDIA AIRES BARBOSA RIBEIRO,CLAUDINHA DA SAÚDE,APTO,DEFERIDO,COLIGAÇÃO,PSDB,UNIÃO E FORÇA,BRASILEIRA NATA,TO,21/04/1982,FEMININO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,GO,DEPUTADO FEDERAL,BEATRIZ IOLANDA PEIXOTO DE FREITAS,BEATRIZ PEIXOTO,APTO,DEFERIDO,COLIGAÇÃO,PTC,A MUDANÇA É AGORA II,BRASILEIRA NATA,GO,12/01/1977,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,WELANY FERREIRA LEITE,WELANY LEITE,APTO,DEFERIDO,COLIGAÇÃO,PSB,JUNTOS COM O POVO,BRASILEIRA NATA,MG,01/09/1966,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,RS,DEPUTADO FEDERAL,LUCAS BELLO REDECKER,LUCAS REDECKER,APTO,DEFERIDO,COLIGAÇÃO,PSDB,COLIGAÇÃO RIO GRANDE UNIDO E FORTE,BRASILEIRA NATA,RS,26/05/1981,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,2500000,ELEITO,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,RAFAEL ARTHUR ABRAHÃO,RAFAEL ABRAHÃO,APTO,DEFERIDO,PARTIDO ISOLADO,AVANTE,PARTIDO ISOLADO,BRASILEIRA NATA,SP,25/06/1975,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RO,DEPUTADO FEDERAL,ALEXSANDRO CAMPELO DA SILVA,ALEX CAMPELO,APTO,DEFERIDO,PARTIDO ISOLADO,PRTB,PARTIDO ISOLADO,BRASILEIRA NATA,RO,21/06/1977,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,AM,DEPUTADO FEDERAL,JOÃO BOSCO DA SILVA BARROS,CABEÇA DA CIRANDA,APTO,DEFERIDO,COLIGAÇÃO,MDB,POR UM AMAZONAS MELHOR,BRASILEIRA NATA,AM,29/12/1977,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,AM,DEPUTADO FEDERAL,JEAN NEDER MARTINIANO BARBOSA,JEAN NEDER,APTO,DEFERIDO,COLIGAÇÃO,DC,POR UM AMAZONAS MELHOR,BRASILEIRA NATA,AM,30/12/1968,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,BA,DEPUTADO FEDERAL,SELMARIA DE ALMEIDA BRITO LEMOS,MARA BRITO,APTO,DEFERIDO,COLIGAÇÃO,PPL,LIBERTA BAHIA,BRASILEIRA NATA,BA,21/08/1971,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,RS,DEPUTADO FEDERAL,MARCO ANTONIO DA ROSA MARCHAND,MARCO MARCHAND,APTO,DEFERIDO,COLIGAÇÃO,PSL,ENDIREITA RIO GRANDE,BRASILEIRA NATA,RS,25/03/1965,MASCULINO,SUPERIOR INCOMPLETO,DIVORCIADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,GERSON ANTONIO DE PAULA,GERSON,APTO,DEFERIDO,PARTIDO ISOLADO,PV,PARTIDO ISOLADO,BRASILEIRA NATA,SP,17/10/1958,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,GILBERTO ANTONIO GOMES,GIBA,APTO,DEFERIDO,PARTIDO ISOLADO,PSTU,PARTIDO ISOLADO,BRASILEIRA NATA,MG,26/08/1957,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,2500000,NÃO ELEITO,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,SELMA MENDES MARQUES,SELMA MENDES,APTO,DEFERIDO,PARTIDO ISOLADO,PROS,PARTIDO ISOLADO,BRASILEIRA NATA,SP,08/02/1978,FEMININO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),PRETA,2500000,NÃO ELEITO,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,CARLOS EDUARDO BETTIATI,CARLOS BETTIATI,APTO,DEFERIDO,PARTIDO ISOLADO,PROS,PARTIDO ISOLADO,BRASILEIRA NATA,SP,30/12/1976,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,AM,DEPUTADO FEDERAL,RONILDO NOGUEIRA PALMERE,RONY DA PESCA,APTO,DEFERIDO,COLIGAÇÃO,PMN,RENOVA AMAZONAS,BRASILEIRA NATA,AM,13/01/1969,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,MG,DEPUTADO FEDERAL,ELCI PEDRO OZORIO,ELCI MICHAEL JACKSON,APTO,DEFERIDO,COLIGAÇÃO,PTC,RENOVAÇÃO,BRASILEIRA NATA,MG,24/02/1970,MASCULINO,LÊ E ESCREVE,DIVORCIADO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,AC,DEPUTADO FEDERAL,HENRIQUE AFONSO SOARES LIMA,HENRIQUE AFONSO,APTO,DEFERIDO,COLIGAÇÃO,PV,CHAPINHA - FPA II,BRASILEIRA NATA,AC,03/12/1964,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2500000,NÃO ELEITO,N,DEFERIDO
2018,ES,DEPUTADO FEDERAL,ANTONIO SERGIO ALVES VIDIGAL,SERGIO VIDIGAL,APTO,DEFERIDO,COLIGAÇÃO,PDT,ESPIRITO SANTO FORTE,BRASILEIRA NATA,ES,08/05/1957,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,ELEITO,S,DEFERIDO
2018,MG,DEPUTADO FEDERAL,GEISSON ALVES DE OLIVEIRA,GEISSON ALVES,APTO,DEFERIDO,PARTIDO ISOLADO,PSL,PARTIDO ISOLADO,BRASILEIRA NATA,MG,26/06/1976,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,CE,DEPUTADO FEDERAL,ATILA CORDEIRO CAMARA,ATILA CÂMARA,APTO,DEFERIDO,COLIGAÇÃO,PATRIOTA,PRTB - PPS - PATRIOTAS,BRASILEIRA NATA,CE,17/11/1980,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,PRISCILA DA SILVA CAVALCANTE URQUIA,PRISCILA CAVALCANTE,APTO,DEFERIDO,COLIGAÇÃO,PSOL,SEM MEDO DE MUDAR SÃO PAULO,BRASILEIRA NATA,MS,19/04/1983,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
2018,PR,DEPUTADO FEDERAL,NILSON ROBERTO PESSUTTI FILHO,SOLDADO PESSUTI,APTO,DEFERIDO,COLIGAÇÃO,PSL,ENDIREITA BRASIL,BRASILEIRA NATA,PR,09/09/1986,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,AUGUSTO MOREIRA JARDIM,MOREIRA JARD,APTO,DEFERIDO,PARTIDO ISOLADO,PRB,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,16/01/1961,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2018,SP,DEPUTADO FEDERAL,WILLIANS ROCHA MONTEIRO,WILLIANS ROCHA - ZE BONITINHO,APTO,DEFERIDO,PARTIDO ISOLADO,PTC,PARTIDO ISOLADO,BRASILEIRA NATA,SP,18/01/1973,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,2500000,NÃO ELEITO,N,DEFERIDO
2018,RJ,DEPUTADO FEDERAL,JORGE EDILSON TAVARES DOS SANTOS,JORGE TAVARES,APTO,DEFERIDO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,28/02/1983,MASCULINO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,2500000,NÃO ELEITO,N,DEFERIDO
2018,SE,DEPUTADO FEDERAL,ELIAS FERREIRA DA SILVA,PR. CANTOR ELIAS SILVA,APTO,DEFERIDO,COLIGAÇÃO,PTB,SERGIPE MERECE MAIS,BRASILEIRA NATA,MS,05/01/1959,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,DIVORCIADO(A),PRETA,2500000,SUPLENTE,N,DEFERIDO
