ANO_ELEICAO,SG_UF,DS_CARGO,NM_CANDIDATO,NM_URNA_CANDIDATO,DS_SITUACAO_CANDIDATURA,DS_DETALHE_SITUACAO_CAND,TP_AGREMIACAO,SG_PARTIDO,NM_COLIGACAO,DS_NACIONALIDADE,SG_UF_NASCIMENTO,DT_NASCIMENTO,DS_GENERO,DS_GRAU_INSTRUCAO,DS_ESTADO_CIVIL,DS_COR_RACA,VR_DESPESA_MAX_CAMPANHA,DS_SIT_TOT_TURNO,ST_REELEICAO,DS_SITUACAO_CANDIDATO_PLEITO
2014,SC,DEPUTADO FEDERAL,JORGE GONÇALVES DA SILVA,JORGE GONÇALVES  JORGINHO,APTO,DEFERIDO,COLIGAÇÃO,PSB,COLIGAÇÃO A FORÇA PARA A MUDANÇA,BRASILEIRA NATA,SC,1932-01-09,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),BRANCA,5000000,SUPLENTE,N,DEFERIDO
2014,ES,DEPUTADO FEDERAL,FRANCISCO XAVIER NEPOMUCENO RODRIGUES,PASTOR FRANCISCO,APTO,DEFERIDO,COLIGAÇÃO,PRTB,TODOS PELO ESPÍRITO SANTO,BRASILEIRA NATA,CE,1962-02-11,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,1500000,SUPLENTE,N,DEFERIDO
2014,CE,DEPUTADO FEDERAL,ANA PAULA ALVES FERREIRA,ANA PAULA,APTO,DEFERIDO,COLIGAÇÃO,DEM,EM DEFESA DO CEARÁ,BRASILEIRA NATA,CE,1980-07-10,FEMININO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),BRANCA,3000000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,RUI CELIO GOMES FOLHA,RUI GOMES,INAPTO,RENÚNCIA,PARTIDO ISOLADO,PATRIOTA,PARTIDO ISOLADO,BRASILEIRA NATA,PI,1976-10-11,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,-1,#NULO#,N,#NULO#
2014,PR,DEPUTADO FEDERAL,RAFAEL CRISTIANO BRUGNEROTTO,RAFAEL BRUGNEROTTO,APTO,DEFERIDO,PARTIDO ISOLADO,PSB,PARTIDO ISOLADO,BRASILEIRA NATA,PR,1973-04-05,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,2000000,SUPLENTE,N,DEFERIDO
2014,CE,DEPUTADO FEDERAL,SORAYA VANINI TUPINAMBA,SORAYA TUPINAMBA,APTO,DEFERIDO,COLIGAÇÃO,PSOL,Frente de Esquerda Socialista,BRASILEIRA NATA,CE,1966-01-23,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,50000,NÃO ELEITO,N,DEFERIDO
2014,AL,DEPUTADO FEDERAL,ELIEL JOSE BARBOSA DE LIMA,SARGENTO ELIEL,INAPTO,INDEFERIDO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ISOLADO,BRASILEIRA NATA,AL,1967-11-10,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,-1,#NULO#,N,#NULO#
2014,CE,DEPUTADO FEDERAL,JOSÉ ERNESTO RODRIGUES SALES,ERNESTO SALES - SAL,APTO,DEFERIDO,COLIGAÇÃO,PSOL,Frente de Esquerda Socialista,BRASILEIRA NATA,CE,1968-04-13,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PRETA,50000,NÃO ELEITO,N,DEFERIDO
2014,GO,DEPUTADO FEDERAL,ELIAS DOS SANTOS CORREIA,ELIAS CORREIA,APTO,DEFERIDO,COLIGAÇÃO,PSC,PARTICIPAÇÃO POPULAR 1,BRASILEIRA NATA,BA,1981-08-01,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,4000000,NÃO ELEITO,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,ZULEIKA DE SOUZA BARRETO,ZULEIKA MULHER GUERREIRA,APTO,DEFERIDO,PARTIDO ISOLADO,PT do B,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,1968-10-13,FEMININO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),BRANCA,2000000,NÃO ELEITO,N,DEFERIDO
2014,CE,DEPUTADO FEDERAL,HERLITO JOSE LOPES FREIRE,HERLITO,APTO,DEFERIDO,PARTIDO ISOLADO,PSB,PARTIDO ISOLADO,BRASILEIRA NATA,CE,1964-05-03,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,900000,NÃO ELEITO,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,ADRIANA ASSIS MARQUES,ADRIANINHA MARQUES,APTO,DEFERIDO,COLIGAÇÃO,PV,MINAS SEGUE EM FRENTE,BRASILEIRA NATA,MG,1969-09-03,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,5000000,SUPLENTE,N,DEFERIDO
2014,GO,DEPUTADO FEDERAL,NEUSI DE SOUZA RODRIGUES,NEUSI RODRIGUES,INAPTO,INDEFERIDO,COLIGAÇÃO,PATRIOTA,UNIDOS POR GOIAS,BRASILEIRA NATA,ES,1958-04-15,FEMININO,ENSINO MÉDIO INCOMPLETO,SOLTEIRO(A),PRETA,-1,#NULO#,N,#NULO#
2014,SP,DEPUTADO FEDERAL,MARIA DA GLÓRIA MATOS GUILHAMATE,GLORINHA GUILHAMATE,APTO,DEFERIDO,COLIGAÇÃO,PHS,UNIDOS POR SÃO PAULO,BRASILEIRA NATA,BA,1955-04-02,FEMININO,ENSINO MÉDIO COMPLETO,VIÚVO(A),BRANCA,5000000,NÃO ELEITO,N,DEFERIDO
2014,PI,DEPUTADO FEDERAL,CELSO HENRIQUE BARBOSA LIMA,CELSO HENRIQUE,APTO,DEFERIDO,COLIGAÇÃO,PPS,PIAUI NO CORAÇÃO II,BRASILEIRA NATA,PI,1963-08-07,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,6000000,SUPLENTE,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,MATEUS NUNES,CABO MATEUS,APTO,DEFERIDO,COLIGAÇÃO,PDT,MINAS SEGUE EM FRENTE,BRASILEIRA NATA,MG,1978-10-27,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,5000000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,ONILDO JOSÉ DE OLIVEIRA,NILDO OLIVEIRA,APTO,DEFERIDO,COLIGAÇÃO,PMN,PROJETO VITORIA,BRASILEIRA NATA,SP,1964-01-05,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,SOLTEIRO(A),BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,SC,DEPUTADO FEDERAL,JOSÉ BISPO DE SOUZA FILHO,PASTOR BISPO,APTO,DEFERIDO,COLIGAÇÃO,PTN,COLIGAÇÃO ESPERANÇA DE MUDANÇA,BRASILEIRA NATA,SP,1944-03-29,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PRETA,5000000,NÃO ELEITO,N,DEFERIDO
2014,ES,DEPUTADO FEDERAL,CLEONE GOMES DO NASCIMENTO,CLEONE,APTO,INDEFERIDO COM RECURSO,COLIGAÇÃO,PRP,JUNTOS POR UM ESPÍRITO SANTO MAIS FORTE,BRASILEIRA NATA,ES,1963-08-25,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,3000000,NÃO ELEITO,N,INDEFERIDO COM RECURSO
2014,PR,DEPUTADO FEDERAL,ROSELI RIBEIRO DE SOUZA,ROSE RIBEIRO,APTO,DEFERIDO,COLIGAÇÃO,PV,Paraná por Você,BRASILEIRA NATA,PR,1972-07-10,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,943000,SUPLENTE,N,DEFERIDO
2014,RS,DEPUTADO FEDERAL,ALINE DE CONTO,ALINE DE CONTO,APTO,DEFERIDO,COLIGAÇÃO,PATRIOTA,A Força do Rio Grande,BRASILEIRA NATA,RS,1989-02-10,FEMININO,LÊ E ESCREVE,SOLTEIRO(A),BRANCA,3000000,SUPLENTE,N,DEFERIDO
2014,AL,DEPUTADO FEDERAL,ANTONIO CARLOS RAMOS,CHAMARIZ,APTO,DEFERIDO,COLIGAÇÃO,PTB,COM O POVO PRA ALAGOAS MUDAR I,BRASILEIRA NATA,AL,1956-02-26,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,1500000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,LEIA AMORIM DA SILVA,LEIA BAIANA,INAPTO,INDEFERIDO,COLIGAÇÃO,PTN,PROJETO VITORIA,BRASILEIRA NATA,BA,1984-02-01,FEMININO,LÊ E ESCREVE,SOLTEIRO(A),PARDA,-1,#NULO#,N,#NULO#
2014,SP,DEPUTADO FEDERAL,VALMIR GOMES DE MELO,VALMIR OLHO DE LOBO,APTO,DEFERIDO,COLIGAÇÃO,PSL,PROJETO VITORIA,BRASILEIRA NATA,CE,1950-07-27,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,PA,DEPUTADO FEDERAL,ADELINO DO SOCORRO PEREIRA BESSA,ADELINO BESSA,APTO,DEFERIDO,COLIGAÇÃO,PSOL,FRENTE DE ESQUERDA - MUDANÇA PRA VALER,BRASILEIRA NATA,PA,1966-05-09,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,1000000,SUPLENTE,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,ENEIAS ANTONIO MARTINS,ENEAS,APTO,DEFERIDO,COLIGAÇÃO,PSOL,FRENTE DE ESQUERDA SOCIALISTA,BRASILEIRA NATA,MG,1967-01-23,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,100000,NÃO ELEITO,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,VICTOR BELLO ACCIOLY,VICTOR ACCIOLY,APTO,DEFERIDO,COLIGAÇÃO,PTB,PMDB - PP - PSC - PSD - PTB,BRASILEIRA NATA,RJ,1981-11-27,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,RO,DEPUTADO FEDERAL,DORACI DE LIMA NEPOMUCENO,NEPOMUCENO,INAPTO,INDEFERIDO,COLIGAÇÃO,PSTU,FRENTE DE ESQUERDA PSOL/PSTU,BRASILEIRA NATA,RO,1957-10-21,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,-1,#NULO#,N,#NULO#
2014,ES,DEPUTADO FEDERAL,LUCIA MARIA RAMOS,LUCIA RAMOS,APTO,DEFERIDO,COLIGAÇÃO,PSB,TODOS PELO ESPÍRITO SANTO,BRASILEIRA NATA,MG,1968-04-14,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,2000000,SUPLENTE,N,DEFERIDO
2014,CE,DEPUTADO FEDERAL,ABRAAO LUCIANO DOS SANTOS COSTA,CAPITAO ABRAAO,APTO,DEFERIDO,COLIGAÇÃO,PSDC,EM DEFESA DO CEARÁ,BRASILEIRA NATA,CE,1975-05-22,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,1500000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,JEFERSON EVANGELISTA CORREA,DR. JEFERSON EVANGELISTA,APTO,DEFERIDO,COLIGAÇÃO,SD,RIO SOLIDÁRIO,BRASILEIRA NATA,RJ,1964-08-02,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,5000000,SUPLENTE,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,PATRICK OSORIO DE MELO DOS SANTOS,PATRICK OSORIO,APTO,DEFERIDO,PARTIDO ISOLADO,PCB,PARTIDO ISOLADO,BRASILEIRA NATA,MG,1986-06-10,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PARDA,500000,NÃO ELEITO,N,DEFERIDO
2014,ES,DEPUTADO FEDERAL,SOLANGE GOMES DE BARROS,SOLANGE BARROS,INAPTO,INDEFERIDO,COLIGAÇÃO,PDT,COM A FORÇA DO POVO CAPIXABA,BRASILEIRA NATA,RJ,1968-04-06,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,-1,#NULO#,N,#NULO#
2014,RJ,DEPUTADO FEDERAL,ALEXANDRE DAMIÃO GARRIDO GLANTTINE,ALEXANDRE GARRIDO,APTO,DEFERIDO,COLIGAÇÃO,PSDC,POR UM RIO MELHOR,BRASILEIRA NATA,RJ,1977-09-27,MASCULINO,ENSINO MÉDIO INCOMPLETO,CASADO(A),PARDA,2000000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,JOSE BENEDITO DE LIMA,ZÉ LEIDIANE,APTO,DEFERIDO,PARTIDO ISOLADO,PSB,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1958-03-23,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,5000000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,MARCIA ALMEIDA DOMINGUES,MARCIA DOMINGUES,INAPTO,INDEFERIDO,COLIGAÇÃO,PR,PR E PROS,BRASILEIRA NATA,RJ,1971-03-23,FEMININO,ENSINO MÉDIO INCOMPLETO,VIÚVO(A),PARDA,-1,#NULO#,N,#NULO#
2014,MG,DEPUTADO FEDERAL,JOÃO CARLOS SIQUEIRA,PADRE JOÃO,APTO,DEFERIDO,COLIGAÇÃO,PT,MINAS PRA VOCÊ,BRASILEIRA NATA,MG,1967-02-28,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,5000000,ELEITO,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,FABIANA NERES TINOCO,FABIANA NERES,INAPTO,INDEFERIDO,PARTIDO ISOLADO,PDT,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,1981-06-27,FEMININO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),PARDA,-1,#NULO#,N,#NULO#
2014,MG,DEPUTADO FEDERAL,FRANCISCO DA SILVA,PALHAÇO BREAK,APTO,DEFERIDO,COLIGAÇÃO,PV,MINAS SEGUE EM FRENTE,BRASILEIRA NATA,MG,1972-06-13,MASCULINO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),PARDA,5000000,SUPLENTE,N,DEFERIDO
2014,PA,DEPUTADO FEDERAL,SAMUEL AUGUSTO SIQUEIRA FILHO,SAMUEL SIQUEIRA,APTO,DEFERIDO,COLIGAÇÃO,PATRIOTA,AVANÇA PARÁ,BRASILEIRA NATA,PA,1968-10-09,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,3000000,NÃO ELEITO,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,AUGUSTO JOSE PORTELLA,PORTELLA,APTO,DEFERIDO,PARTIDO ISOLADO,PR,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1943-05-13,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,CASADO(A),BRANCA,3500000,SUPLENTE,N,DEFERIDO
2014,RO,DEPUTADO FEDERAL,ELIANE BACK,ELIANE BACK,APTO,DEFERIDO,COLIGAÇÃO,PV,"RONDÔNIA NO RUMO CERTO, DE NOVO",BRASILEIRA NATA,PR,1971-04-03,FEMININO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,1500000,SUPLENTE,N,DEFERIDO
2014,PE,DEPUTADO FEDERAL,LUCIANA BARBOSA DE OLIVEIRA SANTOS,LUCIANA SANTOS,APTO,DEFERIDO,COLIGAÇÃO,PC do B,FRENTE POPULAR DE PERNAMBUCO PARA DEPUTADO FEDERAL,BRASILEIRA NATA,PE,1965-12-29,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,5000000,ELEITO,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,ANTONIO JULIO CRESTON DE VASCONCELLOS,CRESTON (TECO),APTO,DEFERIDO,COLIGAÇÃO,PT do B,+MINAS,BRASILEIRA NATA,MG,1968-06-17,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,3000000,SUPLENTE,N,DEFERIDO
2014,RS,DEPUTADO FEDERAL,RAFAEL BERNARDO DE OLIVEIRA,RAFÃO OLIVEIRA,APTO,DEFERIDO,COLIGAÇÃO,PTB,MAIS DESENVOLVIMENTO. MAIS CONQUISTAS.,BRASILEIRA NATA,RS,1971-05-18,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2400000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,ANDREIA ALMEIDA ZITO DOS SANTOS,ANDREIA ZITO,APTO,DEFERIDO,COLIGAÇÃO,PSDB,PACTO PELO RIO DE JANEIRO E O BRASIL,BRASILEIRA NATA,RJ,1974-07-13,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),PRETA,2500000,SUPLENTE,S,DEFERIDO
2014,RS,DEPUTADO FEDERAL,VILSON HAUSSEN JACQUES FILHO,VILSINHO JACQUES,APTO,DEFERIDO,PARTIDO ISOLADO,PMDB,PARTIDO ISOLADO,BRASILEIRA NATA,RS,1957-02-22,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,3000000,SUPLENTE,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,JOSE ALBERTO BORGES DA SILVA,JOSE BORGES,INAPTO,INDEFERIDO,COLIGAÇÃO,PTN,UMA SO MINAS,BRASILEIRA NATA,MG,1969-06-03,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,-1,#NULO#,N,#NULO#
2014,ES,DEPUTADO FEDERAL,FÁBIO RODRIGUES D AVILA,FÁBIO D AVILA,INAPTO,NÃO CONHECIMENTO DO PEDIDO,COLIGAÇÃO,PSB,TODOS PELO ESPÍRITO SANTO,BRASILEIRA NATA,ES,1963-01-11,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,-1,#NULO#,N,#NULO#
2014,RJ,DEPUTADO FEDERAL,MARCUS AUGUSTUS FUSCO FERREIRA,MARCUS FUSCO,APTO,DEFERIDO,COLIGAÇÃO,PHS,FRENTE TRABALHISTA SOLIDARIA,BRASILEIRA NATA,RJ,1956-08-25,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,5000000,NÃO ELEITO,N,DEFERIDO
2014,CE,DEPUTADO FEDERAL,MARCIO BATISTA BARBOSA,AGENTE MARCIO BATISTA,APTO,DEFERIDO,COLIGAÇÃO,PR,PMDB/PSC/PR/PRP/PSDB,BRASILEIRA NATA,CE,1978-04-02,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2800000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,APARECIDO MOREIRA DA SILVA,CIDINHO DO PARAÍSO,APTO,DEFERIDO,COLIGAÇÃO,PMN,PROJETO VITORIA,BRASILEIRA NATA,SP,1966-04-19,MASCULINO,ENSINO MÉDIO COMPLETO,SOLTEIRO(A),BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,JOSE BONIFACIO BEZERRA JUNIOR,JOSÉ BONIFÁCIO,APTO,DEFERIDO,COLIGAÇÃO,PTC,POR UM RIO MELHOR,BRASILEIRA NATA,RJ,1971-03-30,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,2000000,SUPLENTE,N,DEFERIDO
2014,CE,DEPUTADO FEDERAL,FRANCISCO JOSE ALVES GUIMARÃES,DR. GUIMARÃES,APTO,DEFERIDO,COLIGAÇÃO,PV,PTC - PEN - PV - PT DO B - PRTB - PMN - PPL,BRASILEIRA NATA,CE,1957-04-28,MASCULINO,SUPERIOR COMPLETO,CASADO(A),PARDA,2800000,NÃO ELEITO,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,ANDREZA CALABRIA GALAN,ANDREZA CALABRIA,INAPTO,INDEFERIDO,PARTIDO ISOLADO,PSB,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1976-04-30,FEMININO,SUPERIOR COMPLETO,CASADO(A),PARDA,5000000,NÃO ELEITO,N,INDEFERIDO
2014,SP,DEPUTADO FEDERAL,FABIANA LUCI DE OLIVEIRA VIANA,FABIANA VIANA,APTO,DEFERIDO,COLIGAÇÃO,PSL,PROJETO VITORIA,BRASILEIRA NATA,SP,1978-03-15,FEMININO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,RS,DEPUTADO FEDERAL,TÉRCIO DE QUADROS ANTUNES,BARRERITO GAÚCHO DAS CUIAS,APTO,DEFERIDO,PARTIDO ISOLADO,PRTB,PARTIDO ISOLADO,BRASILEIRA NATA,RS,1974-09-05,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,SOLTEIRO(A),BRANCA,1500000,NÃO ELEITO,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,ANDERSON NÓBREGA,ANDERSON NÓBREGA,APTO,DEFERIDO,PARTIDO ISOLADO,PR,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1981-07-22,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,3500000,SUPLENTE,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,EUSTAQUIO MARCONCINE BINI,EUSTAQUIO BINI,APTO,DEFERIDO,COLIGAÇÃO,PDT,MINAS SEGUE EM FRENTE,BRASILEIRA NATA,MG,1944-11-22,MASCULINO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,BRANCA,5000000,SUPLENTE,N,DEFERIDO
2014,MG,DEPUTADO FEDERAL,RICARDO SARAIVA DIAS,DR. RICARDO SARAIVA,APTO,DEFERIDO,COLIGAÇÃO,PDT,MINAS SEGUE EM FRENTE,BRASILEIRA NATA,MG,1971-08-18,MASCULINO,SUPERIOR COMPLETO,SOLTEIRO(A),BRANCA,5000000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,NEURI LUCIA DA SILVA,LÚCIA GUERRA,APTO,DEFERIDO,PARTIDO ISOLADO,SD,PARTIDO ISOLADO,BRASILEIRA NATA,SP,1965-05-06,FEMININO,SUPERIOR INCOMPLETO,CASADO(A),PRETA,6000000,SUPLENTE,N,DEFERIDO
2014,PI,DEPUTADO FEDERAL,MARIANA LIMA DA SILVA,MARIANA,INAPTO,RENÚNCIA,COLIGAÇÃO,PTB,A VITÓRIA COM A FORÇA DO POVO,BRASILEIRA NATA,PI,1993-06-04,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),PARDA,-1,#NULO#,N,#NULO#
2014,SP,DEPUTADO FEDERAL,EURIPEDES LUIZ DE SOUSA,APOSTOLO EURIPDES,APTO,DEFERIDO,PARTIDO ISOLADO,PRB,PARTIDO ISOLADO,BRASILEIRA NATA,GO,1960-11-30,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,REGINA ANGELA RISSI,ANGELA RISSI,APTO,DEFERIDO,COLIGAÇÃO,PR,PR E PROS,BRASILEIRA NATA,ES,1960-06-12,FEMININO,ENSINO MÉDIO COMPLETO,DIVORCIADO(A),BRANCA,3000000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,MIRIAM OLIVEIRA TATAGIBA DOS SANTOS,MIRIAM TATAGIBA,APTO,DEFERIDO,COLIGAÇÃO,PSDB,PACTO PELO RIO DE JANEIRO E O BRASIL,BRASILEIRA NATA,RJ,1965-07-15,FEMININO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,2500000,SUPLENTE,N,DEFERIDO
2014,SP,DEPUTADO FEDERAL,ANDREA FERNANDEZ GRIFFO,PROFESSORA ANDREA GRIFFO,APTO,DEFERIDO,COLIGAÇÃO,PSL,PROJETO VITORIA,BRASILEIRA NATA,SP,1972-06-08,FEMININO,SUPERIOR COMPLETO,SEPARADO(A) JUDICIALMENTE,BRANCA,6000000,SUPLENTE,N,DEFERIDO
2014,MA,DEPUTADO FEDERAL,ALUIZIO BARROSO DE MELO,ALUISIO MELO,APTO,DEFERIDO,PARTIDO ISOLADO,PCB,PARTIDO ISOLADO,BRASILEIRA NATA,MA,1960-04-28,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),BRANCA,30000,NÃO ELEITO,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,HELIO OTAVIO CHAVES BARBOSA,CHINA VEM AÍ,APTO,DEFERIDO,PARTIDO ISOLADO,PRB,PARTIDO ISOLADO,BRASILEIRA NATA,PI,1962-02-27,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,1800000,SUPLENTE,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,WALTER FRANCESCO CORCIONE,WALTER DA SAÚDE,APTO,DEFERIDO,PARTIDO ISOLADO,PATRIOTA,PARTIDO ISOLADO,BRASILEIRA NATA,RJ,1961-11-03,MASCULINO,SUPERIOR COMPLETO,CASADO(A),BRANCA,3000000,NÃO ELEITO,N,DEFERIDO
2014,RS,DEPUTADO FEDERAL,MARLENE KOEPSEL BACKES,MARLENE BACKES,APTO,DEFERIDO,PARTIDO ISOLADO,PMDB,PARTIDO ISOLADO,BRASILEIRA NATA,RS,1967-07-17,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,3000000,SUPLENTE,N,DEFERIDO
2014,RS,DEPUTADO FEDERAL,SINVAL JOSÉ DA SILVEIRA JUNIOR,SINVAL SILVEIRA,INAPTO,INDEFERIDO,PARTIDO ISOLADO,PRTB,PARTIDO ISOLADO,BRASILEIRA NATA,RS,1964-06-28,MASCULINO,SUPERIOR COMPLETO,DIVORCIADO(A),BRANCA,1500000,NÃO ELEITO,N,INDEFERIDO COM RECURSO
2014,SP,DEPUTADO FEDERAL,BENEDITO VIEIRA COELHO,BENE COELHO,APTO,DEFERIDO,PARTIDO ISOLADO,PRTB,PARTIDO ISOLADO,BRASILEIRA NATA,MG,1957-04-15,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,CASADO(A),BRANCA,4000000,NÃO ELEITO,N,DEFERIDO
2014,RJ,DEPUTADO FEDERAL,MARCELO RODRIGUES DE CARVALHO,MARCELO DE CARVALHO,APTO,DEFERIDO,COLIGAÇÃO,PR,PR E PROS,BRASILEIRA NATA,RJ,1968-09-20,MASCULINO,SUPERIOR INCOMPLETO,DIVORCIADO(A),PARDA,3000000,SUPLENTE,N,DEFERIDO
2014,CE,DEPUTADO FEDERAL,NAYARA SILVA DOS SANTOS QUEIROZ,NAYARA QUEIROZ,APTO,DEFERIDO,COLIGAÇÃO,PT do B,PTC - PEN - PV - PT DO B - PRTB - PMN - PPL,BRASILEIRA NATA,CE,1992-10-09,FEMININO,SUPERIOR INCOMPLETO,SOLTEIRO(A),BRANCA,2800000,NÃO ELEITO,N,DEFERIDO
2014,RS,DEPUTADO FEDERAL,NIVIA TEIXEIRA DE SOUZA,NIVIA SOUZA,APTO,DEFERIDO,PARTIDO ISOLADO,PMDB,PARTIDO ISOLADO,BRASILEIRA NATA,RS,1962-06-20,FEMININO,SUPERIOR COMPLETO,CASADO(A),BRANCA,3000000,SUPLENTE,N,DEFERIDO
2014,BA,DEPUTADO FEDERAL,FLAVIO COSTA DE ALMEIDA,GARÇON FLAVIO,APTO,DEFERIDO,COLIGAÇÃO,PRP,JUNTOS SOMOS FORTES,BRASILEIRA NATA,BA,1972-03-14,MASCULINO,ENSINO MÉDIO COMPLETO,CASADO(A),PARDA,2000000,SUPLENTE,N,DEFERIDO
